Product,Purchases,"Average Delivery Time (Days)","Product Name Length","Product Description Length","Product Photo Quantity"
a48138f7de6ebfed36f91a440fcadb64,2,6,49,1696,1
a48a82499de633cdd782856d69789b62,1,14,31,555,1
a4944a8b60acfe399f15f45892bc5639,1,7,52,260,1
a4973d5ec3762f17b42d73f0326c7169,1,2,54,1801,2
a4975ec11326ed8c6c875ca0f56a2814,1,10,57,270,1
a49969155f3a64afc931fd281444b2b6,4,18,50,263,3
a4a04b698e98a60246c2ecdbe629c447,2,24,58,2379,1
a4a8ee739d3d5afba72490f748dcd0da,1,8,55,472,3
a4aa7c1427c31344e5f7cc3d839fe562,41,12,52,625,8
a4aae1a5593180418f46f1dd9f5d3793,1,9,52,827,4
a4b4c6dda9b745b87b23da10dd2af1b7,1,7,44,430,2
a4bc24bcb44abb54f2f6214991dcdab0,6,15,59,1104,2
a4bc259da0b7bb9a52d9dbcb9efd7fec,2,15,39,867,7
a4bca9d23228eeaf4e0169cb1a45aa62,3,18,57,1452,3
a4bddd2ee75396cc2e47bdf21343261d,1,6,56,422,1
a4c1d75f5db22319df894cf3f4609b81,4,16,53,1121,5
a4c27cf9767fe2b589251c764b891eda,6,8,58,1061,2
a4c2f0735962e3bcce149351d387ffd9,2,6,55,680,1
a4c7e73a8ce075149b5f6592fdd29367,8,11,56,195,1
a4cb01ef37cd2734263f1ea9f1f8e7e4,1,17,54,567,1
a4d0871577d73bc394c482dd0998af7d,4,5,60,466,1
a4d28309950a3658ecbe8ee7395bac12,1,9,57,2819,5
a4d286543a67e29c930c99cbd7a55a8f,2,15,35,465,1
a4d2e285495aab9c4dfa00201bedcb87,1,6,60,562,3
a4d44eb9f68b301db3a15c9a346f395c,4,11,56,730,3
a4d56f9d3619387639fec0567bc4693d,1,10,34,230,1
a4d8943cfb74fde740be042b8a042d8d,1,3,57,1123,1
a4e285285691cfbcc14df9e2d85bd337,2,5,56,1101,1
a4e61cf10d2c48246eb1f9cb56af1e79,1,26,58,566,2
a4e6e80a484adb6952b5f18a3e4bd1b8,1,21,57,408,1
a4e80cf9e254dc776a1d57e42a81dbe2,4,8,42,2107,1
a4ea23e4c7a6ea7b4106779177221ce7,6,12,40,2755,5
a4ea9c0ad9f13236720b9027254545a8,5,8,53,371,1
a4ec3aca85c0421e2cd607dc03162791,3,33,27,570,3
a4f025732d994e8a34d695a45282f299,2,8,55,254,2
a4f4c32458bcda36ae3fff9a3c40d2d6,1,10,55,407,1
a4f54c9dd963683598b8de115aa031be,1,16,33,157,1
a4f599bc20c26f1845518f370c437896,2,6,39,524,2
a4fa3b8fa5953b0bd18bf4e0b4de499d,8,10,58,189,1
a4fbb3775a887454ad56b9b912b526fb,1,17,58,293,1
a4fdd00347db855f614a18bf51606df5,12,11,43,772,1
a4feaaaf220690fe86cad96217774d0e,2,12,58,767,4
a50b1500d1f7ec62d2f3fba260974613,2,23,59,955,7
a511bdae1b7671858cdc3398cd601ab1,2,8,56,383,1
a512b45196335938ab8e8efd63bc7d2b,1,12,32,450,1
a514c9314e6d8af09721786a8ab34c7e,1,7,57,502,2
a5170485f5eec8e991a69da0231fd5c5,1,9,50,379,1
a518b1448de7b8fe202c6bebf15fe842,1,12,55,941,2
a5190314b65b1f99d589e8fba9894639,1,5,26,973,1
a51c38eaa07a858fd8b49766d02c7bcd,1,12,58,609,2
a5215a7a9f46c4185b12f38e9ddf2abc,17,18,55,3632,4
a5260e6fb64e23948b99be5aa3ecc996,1,14,42,736,2
a52c53c58fd2105adfe80a817dfa5a76,3,13,60,418,1
a52ed2fb26d435066d6613134afcb439,9,12,56,211,1
a530b23a71594d0d986a30359e207762,6,15,49,600,2
a537bc52f4b925ec56cc9937a7601636,3,16,44,729,1
a53bd24a78bd7d3ebe735b7d6ad672f5,2,12,48,73,2
a53e969a04fa632529307e0e04d4c68a,2,6,54,90,2
a54244559e62c8ef2939e52189d65d4c,10,14,60,1088,8
a547aeb39f6f0fef5699c4417e90b0d6,1,2,53,303,2
a54ab3c55cdb34ad7006d087ff4b6a9c,4,12,20,348,1
a54f350cdb1f303fe39221171d003852,11,12,24,249,2
a54f6200fb09c904053b05461c2e91f8,1,15,31,331,1
a5502e9954017124d95f7bce4c89d339,1,14,46,701,1
a55b43b743437ab4a7ffcfc47d2927c7,4,12,47,716,1
a55b9bc476c34d53d8f3f27c922f6374,7,9,49,718,1
a55c51c1c5ef5e5d891b75fe02c21582,1,8,42,284,1
a55d10eb698c768ef447648197bb0da9,1,6,57,214,1
a5620dbc470a8e3ec837aaf1bbd48eb8,1,10,48,375,6
a5633cb3c488d04d36b0191dce4c8bc1,2,7,36,175,1
a564f50791e1677ddf2801fe1e8365c8,7,8,52,911,1
a565c2e7c2af3eaf353b14a2e82daa53,2,11,57,293,1
a56af7192032f295ac582a2d70e4caba,2,22,57,1887,2
a57878a3c4874b342d09d163ae63e596,1,7,37,963,3
a578af9e0a32506a9bd6239a50cf928b,1,19,52,3071,4
a57ac492e4e2cbad73b694cce2ba4b7f,1,5,56,636,2
a5805a2671f8bb392f3282c35e0e81d9,1,7,43,315,1
a5887cc02e8b2ee7e724408a38187ac9,1,2,36,120,1
a58add0d4b913cb2fe2542b77bac6dc8,1,15,33,467,1
a58d73d571793d350bfd31a624416f2d,1,14,58,1491,1
a5917b970f3946ccfaabbd8599108ab5,1,3,53,163,3
a5927cb6142b2d814318939b3a283256,1,7,53,612,1
a592adedc22197e52a4a58271720bbaf,1,9,41,100,4
a593a897d4ce38c6a69d0d7a197f62c1,1,10,54,486,1
a599c9fe3eab8ac297b1bab1e3b60f88,1,5,39,297,2
a5a40bbbb395615fca259218aec4baab,1,4,57,3848,4
a5a6a6f715af9f3f16761c445f932103,2,7,37,1438,4
a5a7c5c2be6edf0b10ce28ba5c6b4a69,1,17,52,330,1
a5ae8400fc9fcacd4af585a57bbf264a,20,12,57,747,2
a5b3765e039c488320f7a082460b1894,1,6,44,615,1
a5b40bfd9d0d065c0e89d203f90fca25,1,7,57,540,3
a5b4f317244eebd07c3e881cf54abc1c,1,10,63,390,1
a5b601f57c1fe288e77100429a1f1b7a,1,12,50,3424,5
a5bb3dccb1334216320e482f44fd428b,1,15,36,827,1
a5bc15d5136b84537fb92bb7c06f6837,1,11,58,335,1
a5c0a72789779d4debc2f72204111cb0,1,14,57,877,4
a5c36ddbcb3dae3f3f2e60c141b6b650,2,13,59,1497,5
a5c3ddb1a400f50d1cf7138727aec136,2,28,49,485,1
a5c6bb44f99a90b26c7871fd02d0b0e0,1,8,58,2427,2
a5c703d39e287f5052de9743a0cb2beb,1,16,54,1140,2
a5c76443c27d925386c35fe3d6921bf6,1,6,54,3482,1
a5c90160c3e379f7a99ea8052e6c5f9e,1,6,48,1105,1
a5c9c1711f61d2b63cf996b4928092ed,11,11,24,669,1
a5cc78a32cddc1ec920b5546f188cc3e,1,16,51,1499,2
a5d22340ec8e3ee661b5f00e64bd3ee7,2,12,27,151,1
a5d722d3c7a01c224625d0881e630503,2,8,57,905,4
a5db577b646be1ddbfdcf6dddeaf91ea,3,14,56,941,4
a5dd94755306eb7c9b5b66d371a09144,1,8,28,164,1
a5e242d7d26774906928c7c4aa3916bd,4,20,36,694,1
a5e66fadbb9b49dffdbf63675436a332,8,8,57,2717,2
a5e74dc2d01e8b9df1590c7160358273,13,12,50,226,6
a5eb994011cc41631b483ed58190bc61,3,8,27,104,2
a5f1e2bdbdb0cd9e44001c416fc3162e,2,8,37,413,1
a5f25345083fc9e537fe69c874886fe7,3,11,54,678,3
a5f4a44a6b2871128407dc666bfff66b,1,28,31,724,3
a5f51ebc52e3337c55235f2e9d3e3acc,2,9,37,539,4
a5f6ba3fe91a2e73f10b612131cb2404,31,15,45,1057,3
a5ff20b029ac4a8efcb652a53f640ce1,1,12,39,1659,1
a5ffaf53a3938ac2c92f493e524adfca,5,22,51,586,1
a60473775ca8f0337ed9af1b1f55ede1,1,10,63,254,2
a60613d36f37a7b27d3344f40f6a7945,9,20,44,696,2
a607011661b3f99887a6717ba7371840,1,9,24,1534,1
a610552157e4317323f1c23e9c51fe26,1,7,47,238,1
a61e653744986d43321a572f2877197c,1,7,34,259,2
a625eeaaa7459df8a537881cacf79762,1,12,57,670,1
a62e25e09e05e6faf31d90c6ec1aa3d1,224,13,58,3006,2
a630323d497e2acc89574e8b792c6936,10,11,56,1803,1
a632b5621f2a0e69800b6d491f5a20e9,1,25,53,3100,1
a634f634b444139884120ac4915d134d,1,25,54,347,2
a638c3e5a768a4bdec5ef22363011a49,1,37,55,340,1
a6413454f8b18d633f57f5ade4de8fdd,1,19,53,506,4
a641c89dc8c19516ec7706a3c09c9424,1,6,52,464,3
a646b69b17836ad6e76804e6b90facf1,1,5,58,2901,5
a6492cc69376c469ab6f61d8f44de961,1,14,41,1780,2
a64c80ae3742add8f6a968d49badf726,1,8,57,854,6
a64f5291d8f2aa4d9d5f034a5c469dec,3,15,18,1081,1
a64fc2f46aef1e68dc0bdc591c84832c,1,7,52,1099,8
a6509ce76da01c1027fea6d7aae4099d,2,6,58,587,1
a6522002275496708586383f7f137ee4,2,6,60,281,2
a6553cfbe11f87ac3079d7e18ff8c87b,1,7,59,433,1
a6560efcf4467e1e097914a84362b833,1,22,59,167,2
a6579aa8d097e9c13d6749ecf4a2117f,1,8,35,638,6
a659cb33082b851fb87a33af8f0fff29,23,7,60,380,1
a65c5262711fe967432f3b523ae049a9,1,14,56,1347,2
a65c82cfb533f379a9d1ff76b78ce9ee,1,11,63,390,1
a6621d4ee609f3f917d04c11ca8f0161,12,24,55,889,3
a662d99595c3b6054702480cb7382afe,8,12,52,624,1
a66505d5bdac1f7263e98e4eaaf996ea,1,18,58,454,2
a669398f595527fc03acc1ebda6b3cce,2,12,58,905,2
a671b5c0b737258c5a3262826e3dd9c5,2,12,63,1451,3
a67265ec07daf7b3d86238c34721f702,1,17,54,289,1
a68149d568e07ca72477faf0b10906e1,3,4,35,1081,2
a687ed05398f0114eca6f663b8ced32c,1,20,59,126,1
a6883f92891e256b926bf8b9c40fbe9f,12,17,32,633,1
a694f2632fae82ef419fd71587103dc9,6,14,44,461,1
a695ab8413ea83619cde9b18292d6aa1,23,13,38,503,4
a69c0be573a2ba8f96b7650dbc0bbf87,1,6,57,246,1
a69f15dfb803d485e8933e80b9742c1c,1,7,53,506,6
a69f9b04d1e45bb3ee9f544c91a23b29,2,17,59,831,3
a6a48ebcc6f6360211c13bf5bb238587,1,20,57,499,3
a6a5c394a9908ba4b34f50ce6bbb3465,2,10,59,2434,2
a6a89796253a9c3777bf7ed7ebb5d9d4,1,15,60,205,2
a6a8b6b05afd3a6e65c00b897f718425,1,28,54,666,1
a6ae1a5c22127c9e983271623b13c63e,3,15,43,1784,4
a6b0f0c9b63f3b47169188d31f9f67bc,1,16,16,75,1
a6b32d26b9f925954b1cd8339f664a6a,2,29,45,128,3
a6b56b20f93907299eef6ea711338269,4,8,52,1699,2
a6b5c06253205267d5a66952a4524a83,2,7,49,1154,1
a6b7073cf928329df156bb534b95b2cc,2,11,45,482,2
a6b8385d1008214b2b70342c04e8aafb,1,13,53,1087,1
a6b9a1c0a432a6c03bde26488dd46845,1,12,55,791,1
a6be3b3eaae040735e86e4376ea77515,1,9,59,348,2
a6bfd5412c292e6ab465ba7d7f794727,1,7,59,498,2
a6c23736e4df6d6659ccc0c2e26954bb,2,8,47,727,6
a6d040e128bd9c3f2f4c04f27f3ffbf6,1,9,50,216,2
a6d11caea18ae416c4861a5a9f9711de,1,12,41,491,4
a6d351912e312fb24186739576d04fe2,1,31,58,703,6
a6dc9ab5ad94c307903acdc50a106a5c,3,20,56,817,5
a6dfe3ac4d3a7c8dcce74a95ba58c27e,3,12,42,2235,1
a6e03fb6e5daca36cd11a48b8952c43e,1,7,49,268,1
a6e0877ffaf0725d90e31e4350a3276e,1,11,42,578,1
a6f2ba5bb6d6d36ac92ed1faf4d123f2,6,4,52,1153,1
a6f449f6257f26e556013151cee46b4b,1,8,57,1470,3
a6f609450e3980d2e6065b4a98eb02da,1,9,58,507,3
a6f74de3ddfbdc9b33885b92656f992b,5,9,39,582,6
a6fb3c4f1816d9e2f52ff88e46c114f2,1,9,53,772,1
a703c0428c3b87676470d0432bfa8443,1,10,54,532,1
a70d74f54feefedd8108c45553766340,11,15,52,579,1
a70f58bd49225ad1d9f199d3766385a8,4,19,54,2304,3
a710be5818329b097a82bb26b480f5fa,7,14,53,826,6
a71d0bc0c279b81bda788ecaca585ca5,1,7,52,365,1
a71e9a8a54f4ec1e46202a099345f838,4,23,34,404,2
a71f57831a39fd421d4dd2cbfbbcf9f7,2,5,46,815,1
a7216be504e1ff211b67479ab193a552,12,6,42,886,3
a72c3f9fbd717831d5ec534cc276f126,1,12,33,368,1
a72df9d6b4412dbd03d886846a438a3c,8,14,39,1255,5
a7329b3e52d13627c92b24a745e70873,4,10,62,1702,1
a73521e768a217ac6a47c1752ceaf71e,1,4,51,649,1
a73636de818ae69b7e3e92b9a3380c53,2,7,57,3285,1
a7363ecea2a94dac7cd78479fb39b0cd,2,32,48,729,1
a73f8a8294cb767f0823d21c2b1dba6f,2,7,54,181,3
a741ba9d329996cf515841327718913d,6,10,39,914,5
a742e0f6787ec4e2ae3a124d40d82c6c,2,14,59,223,1
a743637eea3be2e0ab81acc155c9cce2,1,3,56,1096,2
a74d56e3486a7ddc68958695a48277d1,1,16,39,249,2
a755921e6627c919c9693f6b34884767,1,11,42,700,1
a7566c5565bf286a5c8fb48387d97bb8,2,11,44,259,2
a75b732b129c2fe3d8e371dd8333cd00,7,15,38,731,5
a760ef0bb70c954d79e62ec6023d380c,5,9,32,1115,1
a7643323762a75398fdfe3ba23a04cf2,1,45,39,1570,1
a767d41b71a909a1dd1e969f4b50732c,4,10,40,2592,2
a76bb75d78ce6aa4a5202051b4f88a83,4,16,52,460,2
a7742a00e1d286b7f7d4d81e90d8acc9,4,15,43,308,4
a77453f011b20e66aec0d64f59106fbf,6,15,21,663,2
a77746494183161cdab587cc8428ca8c,1,8,40,1102,1
a779a9eec979527333131437db0882b1,1,16,56,855,5
a77aadc991c8f31b9b553fcbb8975ab8,1,13,47,342,1
a77e6c93242ae050800cb3e5b98c2fcd,5,13,59,348,2
a783f0d718c28a1375f64c1dfff1818a,5,10,59,1737,3
a7841f8c0ca7736a81dd679c39d7fd21,1,8,50,1831,3
a7846339a3f354c6c2b07085eea02c96,1,5,41,441,1
a7861561f6e0aa93c35750fa1633faa0,1,8,41,387,1
a7868f5ae25dcf473c8997f82cfd06a3,1,4,49,210,5
a787d9cee40e9de33b13d740c32359e8,2,8,59,297,1
a78b7b0cc4bc7068c5ba6051f0101484,1,12,60,369,1
a78ca2f8bd17ee6472a95310f930ec54,1,14,63,464,4
a790e7dec58b8a74e3644ed9426b74e5,3,13,57,87,1
a79c0d179a6de79b23a81b64b3980c04,5,12,57,220,1
a79e27ad902bfc67386ea63ed1ef7a08,5,17,56,93,1
a7aa202585393c58cb1351de084b4dbc,5,15,60,882,1
a7ac695869dbbe03164408a2f081e0e2,1,6,57,1462,1
a7ae89769bab33a607946e0fb4a9c7c9,1,2,56,204,1
a7b3741264beebf83457d10dea3b34ca,1,13,46,1065,1
a7b497445896c24d425d100e4f03d8cd,5,15,40,58,3
a7b883ad302f6f168540e7d46a245450,1,19,42,679,1
a7bbff32c7321478b29f924301a1867d,1,6,31,322,2
a7bcee285291a97650b40fa9fa888e4e,7,10,41,737,1
a7bf90b233b7fe72d46a97b0cfb3eb33,2,14,29,456,2
a7c361fef1ac09881a4d59c9b5048f0d,1,14,36,427,4
a7c6305655921ed7f446b060ca89e2e7,1,20,33,478,4
a7c9291d7a571ba9436c10f79ca25655,1,14,33,763,4
a7c9b5877966d71112d9a1b392fef8d1,1,9,58,495,2
a7ca7fd9bf5015bfeecc4010e8fa4ce7,3,11,57,327,3
a7caf970fe61b23afec3d2d0ba545eb8,1,7,33,1445,2
a7cd6d35867022e26457483b6c9a9466,1,18,60,718,3
a7cf43c271e20af0e19daadafcf0bf1d,1,2,46,441,1
a7d06b7704b157e36c45b898fa555dd5,2,12,33,715,3
a7d454bed93698b6ddb23f865e69f111,3,8,40,2137,1
a7d5fa700644b265f69df9ee7ed60b70,1,7,59,716,6
a7d756e8f7c4b7e5b679e248a57d91ec,10,11,59,340,4
a7dd53b475b0f522ba49897fdf33199e,2,16,49,465,1
a7e03f1bcebad9ca43f8f4dbda9bc1b6,1,11,60,3228,2
a7e3c4e94e2cdb8acd51459762d4c263,1,19,45,3869,1
a7ea08ac800647345fdd2fc5f4b0a7e3,1,10,46,569,1
a7f4ab2b8fc3ee762e05b6eda08acb93,2,8,55,1015,1
a8064cfa6c30d7e838f80ecc9e5e5abf,1,37,52,727,1
a8075987f7074b1a91395a74e4eb9215,1,17,45,1011,6
a80de388aa0d0380e27081e741f8408f,3,25,59,1993,3
a80f456f25c5adc5c42db3a682880367,1,10,57,844,3
a8115d34a4b7b74388da609692162c37,24,20,34,1080,2
a8177d9ba119fc738d8c3e06c6197106,1,8,44,618,1
a819714dd23a6ac18b1be2b13686017b,1,23,54,393,2
a81e6e4ca394f33cd5a0c89188baecb8,1,37,58,908,1
a81fc5e66120ebdb295873f74a45c5b7,1,7,49,528,2
a82f0e2c1b417c32e3812235e6cdacd4,1,6,31,1337,6
a835dd882c7fb9015ed50ed25e4a1410,1,3,47,812,4
a842674062d24231d49b8a938c6bb439,1,9,27,542,1
a846839e8367f61f140f082e5ffef625,1,18,52,729,1
a84a9be4cdf0d5dbd36103b1e1ebc82f,1,12,55,766,3
a84a9e06ec9e2e2a520aa8c5b6d11150,1,16,48,414,1
a84c7b893ea37674ef896fa866793e7d,1,11,60,534,4
a84e26c4cc7ea7884d3a81955a06cefc,1,11,54,726,6
a85151563aa02b1def83c9ac2f17e439,1,19,54,1069,2
a851e7dc032482e1670b2b0720ec44a1,1,19,51,193,1
a855248349fb73a158bae22b79ae955f,5,18,53,752,1
a8557b8cc2880e245f6e7b7dbb0cfb04,2,6,32,950,1
a859dc323c1bebb21c887054599fccce,1,7,53,3834,5
a85a2e4685825ebc0cd51883eda05919,1,2,46,2206,1
a85c8524b5ee70cd1f5fc717304870bb,1,10,46,738,3
a85e15cc715d8d8ce1d520208aa1304c,1,13,53,479,1
a85fa7ea0b6ca7f780ad3034bf943070,4,14,51,445,1
a8624848cc85066425b656121d3da966,1,6,57,159,1
a8626e1c9d4273aa4bb5065747148d30,2,11,54,123,7
a86859b91d632c991b914aead6ec8ad4,2,13,60,1170,1
a8689b01f296bed129a12180ceb44b0a,1,15,52,560,1
a868dfef572cedc4008920c09417cbbc,1,12,39,1571,8
a869ec6209c361ca46dad85a5530e119,17,9,49,1313,1
a86de7665db968f063327e6b9a559fc6,1,7,58,246,1
a87229f9d53610c8fa59579c82e1da8f,5,4,49,278,3
a872be779eba6b4c95df8ac1eea09ecb,2,25,55,291,6
a872d8e3d5adb96808e32831578efb35,2,3,60,1032,1
a87595e0311a6cb55db1cef3c1c0e7a0,3,7,52,1126,3
a877b6c534fc8a71968d0c24877651e9,1,5,47,375,1
a878ce3514b37e8bfeac8f881438b775,1,9,58,678,1
a87d9e903f9535b37cc8c45e0ab5edf2,1,8,51,530,6
a87ee1e0d2b6d025ecfb1b8322659853,1,15,55,335,1
a87fad1596f3e388977b694287a228b3,1,4,55,226,2
a88124e0b1d42ca7b0813a78ff630437,3,10,55,338,1
a8828da272eadaa78eed16beefd526fa,1,18,56,1749,4
a883c6cc6b971869a2c962f76fb73ab1,5,8,55,2293,4
a884ac1fcc9d95f1d0d3a731610a9a4c,2,11,49,1606,1
a8856d651600289b162f857e26838480,9,12,50,255,1
a888ac66042ddd2f1ecb410941c0db49,2,4,58,355,2
a88cfe5c20413ddeff0a060c4202d278,4,15,58,344,5
a88d7a0d11f1f620053197f94584d6d2,2,34,55,1484,3
a88f259a7833d566eb11c414d2011dc0,1,6,39,972,2
a88fc2ba7a32b6403f22f7abfe353e7a,2,14,56,507,2
a892ca050a783e4f416986981b37422e,1,3,54,866,4
a893bc71728f68147175c1535d952357,1,7,52,323,2
a8949536a84721e346d7814fd81aafbe,3,5,53,1727,2
a89e5c817a0c1fd1487d78cba0714a4d,1,18,38,1225,1
a89f9c4cd59eaed03ef9cd685c41a8b2,1,5,54,668,8
a8a24b2139731e4be5246104224f0633,6,11,58,571,1
a8a6407563f042ecbfd5e63dca6453c5,1,9,45,475,2
a8a7754ff3a1724da8e68648ac505d6e,1,26,58,902,2
a8a9e4c2fe6117daf517ed312d95e8dc,1,5,59,1953,1
a8aae2d57f0b7d4b495da36a2ea21385,2,4,58,373,1
a8ab87e971c2d89c8eff5f87fb481a52,1,5,47,863,5
a8b0dd2c57b49b649373ff5a495a697e,14,14,54,3675,4
a8b35b03653cbd1f85f6a9487fba6eac,3,19,63,525,3
a8b3b0af05abaf1bc4d318debe51f3e1,3,5,60,516,1
a8b5e02c7f69ca5ccdfa99417079d135,2,16,41,1002,1
a8bb7885faf316d9a5062d42d2b2fba4,8,11,50,844,1
a8bbc727dab9a74b3c61447e6b788ab4,1,13,30,1246,1
a8bf9a06bef0fe4106c1fc0df21a5eb6,5,14,59,438,1
a8c6827a8a59c4b3bd37a9761715f3d8,4,15,53,985,2
a8cd3c264c6b406a06a23ace0b16fd9a,5,12,58,2110,3
a8cfd9ff79784773910620b3d00d9bdf,1,10,18,850,1
a8d2af10596b8acd5f45c720fe9745aa,1,8,46,208,1
a8d2c5e8f29550a539f377d977f10a52,7,19,43,1263,1
a8d30122a99d04c7437d4e7b022a7231,9,8,38,2416,1
a8d32fcfb65fc140cd58623a0d1688bf,1,7,37,157,1
a8d44734cde6fbd2f5c32818da67b97a,4,5,53,476,3
a8d577604cafc673e36ff8b953465964,1,9,40,360,5
a8d8c3a49c2c4b4f2982b529311ce670,2,14,38,1228,1
a8dc21a89753260d1d111c12004835c9,1,26,49,1023,4
a8de27e0e3c906eb51872553801962b7,2,8,58,371,7
a8df513e8be2c303a357f71e5f62d1e0,2,11,56,184,1
a8e69cb7ca2c04d5ba7f73b2385f2a76,1,7,53,2422,2
a8e6cef13c111ed8fffb4205d20fe8c6,2,10,54,1504,2
a8e70722df5b3d52489164f391acf5a8,1,2,37,281,1
a8eed0daf7e2db5e074d2d4f65046946,2,33,28,808,1
a8f31c4f4cc9429e3c72db72dec3fc1f,1,9,57,481,1
a8f6fefd2f6ad22952337438aa1bfce5,1,18,28,834,1
a8fb161bb36ded69ca8ea7466b7f09a4,2,13,50,402,2
a8fd2715c837d04bac16cf90155919f8,6,9,58,925,2
a8fe47ad6f852f93cc92c7b408687de3,34,13,27,202,5
a9008450835cd38eabdf07eb6dd04bdd,6,17,37,813,2
a9008cd162e8e98ef1a087a797df2fd9,1,15,60,2395,1
a9028257171c93a8d948ff95a0082b0d,7,7,25,351,2
a906f3b15e6e6333b408e9f8c34a6588,1,12,50,711,1
a90de1bc3dd63ed137d8e045774dc2ec,1,8,58,2049,4
a90ef57c59c6996ab4d11165dda4ee6e,1,2,58,1233,1
a91296c6e53b452fe0c6a5a878a2a06a,1,1,51,198,1
a916e7d54e45e5db64b1c99b970d6f15,1,18,49,174,1
a91c0e7e93a72403880b5f4238764471,1,9,50,831,1
a91c1a94d83d36316c44e00e738607b1,12,19,57,2063,1
a92044ede94468b593b5e4d92498f6c1,5,13,58,560,1
a925c2de748323d87a9a854884672e03,2,8,58,686,2
a928a2cfd4d897610150b956e89a4e56,1,4,58,774,1
a92e80a616f43e92e581a60fa5b30dfb,1,13,59,1617,1
a92f9c409ce92305f2f7e79a8c5e342e,1,15,40,288,1
a9342ff863c8bcf625664fe435e7f253,1,3,44,2080,1
a934e0f29d3b0843308564ed3ec07058,2,11,48,143,1
a936128139f1e619828901ea0e771330,1,11,52,145,2
a93ad122024312ca432da7f7b32474b4,2,5,48,267,1
a94036c0bb4dfce8d5762777c07b7be2,9,10,57,2473,2
a9410f6e58948e056b9eae0653aa0c75,8,10,35,964,1
a941195d6668f8046c2db547478f5e05,1,6,34,379,1
a9418952bd0aee716d44d25d706561b0,1,11,48,480,2
a94815f2cf6c4c938f0223373e7b88f6,1,14,57,651,5
a94ba3ccb95b8e55a03e0c8842d1ff8a,1,11,39,434,1
a94bae2ca6c0f6530af830bda6dae563,3,12,52,629,1
a94db861b4ea1c79704586f07c8cdbc3,3,10,46,316,4
a9561ee69e9f8808eb4add53d720a447,1,9,32,376,1
a9568a13a4077638b75b8a64bc4818bc,2,7,51,482,2
a95b1b0d6999743b294c57dd455afe83,2,8,58,623,3
a95b8621d9c2434bd66a426fa6dc959b,1,13,57,374,4
a95c77f369c8486c3ca5d101c49be836,2,9,43,523,1
a95db8c4b3cfdf4a5d518e0d738e4374,2,2,59,560,1
a95e101cee281e7cd36dfef5f80fabfe,1,12,48,866,6
a961143b53bf771400f1bc6bdf396e8d,3,4,37,27,1
a963b6b0ba2dd73f51cb8f84855094fc,1,15,56,314,1
a963ea4d494221de09b70f1b4a70edbd,5,34,58,240,1
a968285b931b85e05c46234aa3db388f,1,6,49,378,5
a96a0642a479ed47a0ee2cf1da54d08f,1,6,52,2115,1
a96d7b91547c9d381eef6793af2c639e,3,9,52,768,2
a97c6513de6346770872cfc25eb8d06d,1,5,59,202,5
a97cd00f5c1dbfbc7f0f4b6c1032253e,3,10,59,731,1
a98657f6c266c87a5477b593aa1b7a80,2,18,52,1296,1
a98a8d36f2c2f97f7d7c4c3222f2251c,1,4,57,2273,1
a993630a8281d440f812efcb8dec5c68,1,4,42,920,2
a996589ecdf800089835934a0360ccc3,2,22,49,238,1
a996a4fecaea5e7e2638d2c5078ebf4b,9,15,64,69,11
a999d76a7f3637ea493214fba43b5470,1,23,59,642,2
a99b48b5e48dad4129ce5bb0cd079153,1,39,52,289,1
a99b67c7e525bb5ca667e1aa284c28e2,4,20,27,684,1
a9a7a63a3f3c6ddc6aba7b37fa85caf4,1,13,30,725,3
a9abe602de6316ec55cb409407d23be6,2,14,36,199,3
a9ad8b0011994d657f5398d864999f61,1,4,49,638,2
a9ae3095ce9466944a7427933de5f784,2,16,46,664,3
a9b36aaa68ebd315701524c822800f29,10,13,54,532,1
a9b3c1c9a790da6695b60d0b0070578f,3,9,48,1966,2
a9b66ba43bc175399c95d207083fc120,1,11,56,3586,3
a9bd39d11fe4d2d378c44eee9b11d9ce,1,32,58,295,1
a9bee48e0a7a18e54e069c38a97e8b6c,1,18,28,264,2
a9c07eb189dfb45ac5652b6a82f7b008,3,15,34,518,1
a9c425004dd5fecb05317d41c280399f,1,5,52,560,6
a9c7217ed9d06840852bafec1dbe2e49,1,12,55,1399,2
a9d1b933ef7033934660412325fed2f4,1,21,38,520,1
a9d28bf666feccc924dd16f0a19cb70b,2,3,45,3091,1
a9dad2ea6b0cb39733febae5b7ec1dda,2,7,58,143,1
a9db0b3ccda9daac5d0fca952d5ab30a,3,8,60,1328,1
a9e0e7b3976de987fdbd2773ec699f0c,1,14,58,205,3
a9e135d6755b84c05fbb49529501142a,1,5,56,1185,4
a9e1892ce37ec3b694e45a58e3377556,4,10,57,954,7
a9e9edb1bcac585bfbfa381ce40e5d99,1,8,53,3850,3
a9ec19466c5c3b0d4093edf74e2ab806,1,17,56,703,6
a9f386c43d436bf2a431efe073ecbc70,1,20,22,716,2
a9f3dae2526ca165178dfde0798b9b9c,1,11,48,321,1
a9f480bfc49f0b85e8394e1cdf685b4e,22,13,33,69,4
a9fad6340b388d87b8c173d46a53cf5b,1,6,43,959,3
a9fb80187bf64d19dd2804f25e83c5e6,3,7,51,690,2
aa050bcc1f43af01b044c36285bbb87c,1,7,57,1519,2
aa0568a1b7093748a1922993f5817983,3,5,33,943,1
aa0756c28665669298ad1d32c064619e,3,15,51,853,6
